So,Vhex,Si_scale,Km_scale,c_scale,Fhex
0.00364455,3.04249619,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00384646,3.12819359,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00404838,3.20898971,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0042503,3.28518711,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00445222,3.35709216,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00465414,3.42495529,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00485606,3.48907694,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00505798,3.54962641,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0052599,3.60689181,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00546182,3.66103805,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00566374,3.71230915,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00586566,3.76084926,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00606758,3.80680315,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00626949,3.85035144,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00647141,3.89167827,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00667333,3.93088587,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00687525,3.96810507,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00707717,4.00345329,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00727909,4.03706408,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00748101,4.06900987,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00768293,4.09944951,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00788485,4.12839953,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00808677,4.1560159,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00828869,4.18230361,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00849061,4.20742936,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00869253,4.23138688,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00889444,4.25427727,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00909636,4.27618412,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00929828,4.29708859,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0095002,4.31710789,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00970212,4.33627554,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00990404,4.35465215,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01010596,4.37227779,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01030788,4.38918066,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0105098,4.40539405,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01071172,4.42097483,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01091364,4.43592683,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01111556,4.45031499,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01131747,4.46415543,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01151939,4.47750113,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01172131,4.49034642,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01192323,4.5026885,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01212515,4.51458233,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01232707,4.52608684,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01252899,4.53717471,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01273091,4.54786775,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01293283,4.55819078,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01313475,4.56819619,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01333667,4.57786919,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01353859,4.58720067,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01374051,4.59625137,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01394242,4.60499631,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01414434,4.61345444,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01434626,4.62168528,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01454818,4.62963736,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0147501,4.63737166,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01495202,4.64484168,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01515394,4.65209403,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01535586,4.65914549,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01555778,4.66598046,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0157597,4.67260782,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01596162,4.67907249,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01616354,4.6853651,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01636545,4.69147417,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01656737,4.69739324,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01676929,4.70317736,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01697121,4.70880434,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01717313,4.71428873,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01737505,4.71961347,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01757697,4.7247928,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01777889,4.72984659,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01798081,4.7347701,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01818273,4.73960509,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01838465,4.74428305,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01858657,4.74885408,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01878848,4.75329485,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.0189904,4.75766309,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01919232,4.76193709,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01939424,4.76608373,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01959616,4.77012541,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.01979808,4.77408207,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.02,4.7779606,0.5623413250,5.6234132520,0.4657700000,0.0000052000
0.00001,0.01769116,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00021192,0.35750903,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00041384,0.66687357,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00061576,0.94918949,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00081768,1.20726045,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0010196,1.44346389,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00122152,1.65983831,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00142343,1.85814095,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00162535,2.03990062,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00182727,2.20651754,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00202919,2.35922729,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00223111,2.49915588,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00243303,2.62737337,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00263495,2.74482964,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00283687,2.85243272,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00303879,2.95101139,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00324071,3.04134257,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00344263,3.12416626,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00364455,3.20013624,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00384646,3.26987697,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00404838,3.33396402,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0042503,3.39290653,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00445222,3.44718362,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00465414,3.49723101,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00485606,3.54344213,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00505798,3.58615487,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0052599,3.62571693,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00546182,3.66239831,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00566374,3.69646346,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00586566,3.72816881,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00606758,3.7577008,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00626949,3.78524773,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00647141,3.81099362,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00667333,3.83509239,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00687525,3.85769383,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00707717,3.87889857,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00727909,3.89884216,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00748101,3.91760461,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00768293,3.93528597,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00788485,3.95198755,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00808677,3.96776159,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00828869,3.98270198,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00849061,3.99682738,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00869253,4.01024042,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00889444,4.0229733,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00909636,4.03507738,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00929828,4.04660199,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0095002,4.0575677,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00970212,4.06802877,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00990404,4.07800878,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01010596,4.08752776,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01030788,4.09665197,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0105098,4.10537469,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01071172,4.11371898,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01091364,4.12172404,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01111556,4.1293964,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01131747,4.13677818,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01151939,4.14385118,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01172131,4.15066458,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01192323,4.15721203,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01212515,4.16349949,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01232707,4.16956688,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01252899,4.17541618,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01273091,4.18105183,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01293283,4.18650486,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01313475,4.19174548,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01333667,4.19682028,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01353859,4.20172126,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01374051,4.20646531,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01394242,4.21104548,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01414434,4.21549348,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01434626,4.21977626,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01454818,4.22395259,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0147501,4.22797887,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01495202,4.2318847,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01515394,4.2356835,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01535586,4.23935948,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01555778,4.24294903,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0157597,4.24641591,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01596162,4.24979602,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01616354,4.25306776,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01636545,4.25625182,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01656737,4.25934323,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01676929,4.26237001,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01697121,4.2653165,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01717313,4.26817193,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01737505,4.27096016,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01757697,4.27366828,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01777889,4.27630838,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01798081,4.27888346,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01818273,4.28140218,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01838465,4.28385164,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01858657,4.28624082,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01878848,4.28857621,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.0189904,4.29084094,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01919232,4.29307049,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01939424,4.29523831,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01959616,4.29735637,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.01979808,4.29942386,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.02,4.30145994,1.0000000000,5.6234132520,0.5587900000,0.0000045300
0.00001,0.02373682,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00021192,0.47493724,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00041384,0.87615295,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00061576,1.23194537,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00081768,1.54631842,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0010196,1.8229565,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00122152,2.06539347,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00142343,2.27707657,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00162535,2.46138967,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00182727,2.62158056,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00202919,2.76073918,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00223111,2.88168543,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00243303,2.98698845,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00263495,3.07890292,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00283687,3.15940042,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00303879,3.23015344,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00324071,3.29259107,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00344263,3.34792976,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00364455,3.39718086,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00384646,3.44120034,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00404838,3.48070851,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0042503,3.51631379,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00445222,3.54852184,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00465414,3.57776896,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00485606,3.60441365,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00505798,3.628778,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0052599,3.65112269,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00546182,3.6716823,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00566374,3.69064834,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00586566,3.70818841,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00606758,3.72446743,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00626949,3.73959254,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00647141,3.75368336,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00667333,3.76684712,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00687525,3.77917488,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00707717,3.79071714,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00727909,3.80155983,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00748101,3.81177209,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00768293,3.82139175,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00788485,3.83046973,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00808677,3.83905308,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00828869,3.84718152,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00849061,3.85488801,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00869253,3.86220088,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00889444,3.86915327,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00909636,3.87576438,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00929828,3.88207722,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0095002,3.88808865,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00970212,3.89382558,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00990404,3.89931005,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01010596,3.90455303,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01030788,3.90957946,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0105098,3.91439128,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01071172,3.91900952,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01091364,3.92343963,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01111556,3.92769531,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01131747,3.93178703,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01151939,3.93572724,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01172131,3.93951575,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01192323,3.94316099,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01212515,3.94669125,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01232707,3.95008011,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01252899,3.95335497,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01273091,3.95651779,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01293283,3.95958016,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01313475,3.9625328,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01333667,3.96539431,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01353859,3.96815954,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01374051,3.97083927,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01394242,3.9734294,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01414434,3.97594952,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01434626,3.97838601,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01454818,3.98075251,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0147501,3.98304832,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01495202,3.98527894,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01515394,3.98744311,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01535586,3.98954481,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01555778,3.99159094,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0157597,3.99358281,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01596162,3.99550538,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01616354,3.99739414,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01636545,3.99922919,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01656737,4.00100514,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01676929,4.00274393,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01697121,4.00443373,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01717313,4.00607875,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01737505,4.0076884,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01757697,4.0092575,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01777889,4.01078352,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01798081,4.0122753,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01818273,4.01373203,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01838465,4.01514959,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01858657,4.0165408,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01878848,4.01789275,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.0189904,4.01921732,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01919232,4.02051058,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01939424,4.02177156,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01959616,4.02300942,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.01979808,4.02421622,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.02,4.02539337,1.7782794100,5.6234132520,0.7955400000,0.0000041600
0.00001,0.04441222,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00021192,0.84065544,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00041384,1.45921105,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00061576,1.92781638,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00081768,2.27893754,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.0010196,2.54273987,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00122152,2.7433939,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00142343,2.89865652,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00162535,3.02105581,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00182727,3.11931856,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00202919,3.19954714,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00223111,3.26606081,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00243303,3.32196146,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00263495,3.36951733,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00283687,3.41041293,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00303879,3.44591954,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00324071,3.47701498,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00344263,3.50445635,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00364455,3.52883927,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00384646,3.5506394,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00404838,3.57024239,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.0042503,3.58795933,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00445222,3.60404738,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00465414,3.61871768,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00485606,3.63214815,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00505798,3.64449078,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.0052599,3.65586612,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00546182,3.66638369,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00566374,3.67614167,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00586566,3.68521394,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00606758,3.69366965,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00626949,3.701573,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00647141,3.70897633,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00667333,3.71591834,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00687525,3.7224477,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00707717,3.72859776,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00727909,3.73439835,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00748101,3.73988196,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00768293,3.74507296,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00788485,3.7499924,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00808677,3.7546594,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00828869,3.75909735,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00849061,3.76331852,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00869253,3.76734176,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00889444,3.77117975,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00909636,3.77484459,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00929828,3.7783462,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.0095002,3.78169626,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00970212,3.78490635,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.00990404,3.78798289,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01010596,3.79093261,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01030788,3.79376651,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.0105098,3.79648999,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01071172,3.79910964,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01091364,3.80162886,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01111556,3.80405761,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01131747,3.8063953,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01151939,3.80864988,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01172131,3.81082778,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01192323,3.81292879,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01212515,3.81496252,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01232707,3.81692647,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01252899,3.81882472,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01273091,3.82066382,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01293283,3.8224433,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01313475,3.82416718,3.1622776600,5.6234132520,1.8378000000,0.0000039400
0.01333667,3.82584046,3.1622776600,5.6234132520,1.8378000000,0.0000039400
